Date,Percentage Change,BB Z-Score,RSI,sentiment_number,linear_combination_sentiment
2015-06-10,0.01145822494833193,-0.5280236583368119,45.99729836389621,0.1666666666666666,2.071919723587629
2015-06-11,-0.0022502249282190245,-0.9230966971176111,39.780984841932224,0.1428571428571428,6.4229460684158255
2015-06-12,-0.01104283415639895,-1.750463593478636,30.780218624679918,-0.0333333333333333,2.2286267259880153
2015-06-15,-0.0019658724851123743,-1.719474173278995,38.05307995923187,0.12,1.2202877614825185
2015-06-16,0.00535770572577543,-1.1697011791834602,26.77820324387943,-0.1,1.0736378655514933
2015-06-17,-0.002351058030580777,-1.217419122098318,26.666624305440834,0.2608695652173913,1.101562229050601
2015-06-18,0.004556119295613836,-0.8065672438866576,36.17505271908837,0.0833333333333333,1.4693987966991424
2015-06-19,-0.010009376212293808,-1.3809336464823119,29.69069089161377,0.25,-0.561048880765137
2015-06-22,0.007977906919082178,-0.7475720672779028,38.40074866806385,0.0,-0.37198031030488116
2015-06-23,-0.004545113983660198,-1.0070798004610273,35.35547474673946,0.0,0.0
2015-06-24,0.00850194448950603,-0.25817878107001885,44.25023633828556,0.2083333333333333,1.8074814671216712
2015-06-25,-0.004761540826153099,-0.6290139875157603,44.66112646548204,-0.0212765957446808,4.639898885089393
2015-06-26,-0.00588235294117645,-1.1495974043522132,45.07965546440187,0.1666666666666666,1.2499343302035844
2015-06-29,-0.01751480078895462,-2.5657360413481585,38.449254760847126,0.2608695652173913,3.0959774640477926
2015-06-30,0.007227182263126908,-1.6836648073634553,35.564838675799706,0.6666666666666666,5.5730870530930865
2015-07-01,0.009327896037630401,-0.6962289261475768,42.2447430606748,0.3076923076923077,3.0724632085816017
2015-07-02,-0.0012637914891593383,-0.7646855369118605,46.84530464671021,0.0,3.3733757714226362
2015-07-06,-0.0034799271831711387,-1.0793420510381586,46.08844188185807,0.15625,1.3418094523502686
2015-07-07,-0.0024603015873014833,-1.2386934781627257,41.61546382122132,0.0,1.208721541597851
2015-07-08,-0.024822992683220857,-2.9012731333752866,33.35677926507945,0.0,0.0
2015-07-09,-0.02039650811781024,-3.1245633821416394,25.790469376791876,0.0,4.7797099461631465
2015-07-10,0.02673439660198218,-1.363150505947267,40.80842170309479,0.0606060606060606,2.198390108882633
2015-07-13,0.01930568639929975,-0.1577212672784937,44.98199614647592,0.1142857142857142,6.3619482642551874
2015-07-14,-0.000397922954069041,-0.15086367324217778,46.243393124489664,0.1333333333333333,5.482516167444873
2015-07-15,0.009632982966061743,0.47745510213127423,46.6106130818147,0.0909090909090909,3.7003539836814716
2015-07-16,0.013325934395205907,1.259636071650093,52.51117615669698,0.2058823529411764,2.318837985729877
2015-07-17,0.00863746045589675,1.661942234044845,57.010247044955854,-0.0294117647058823,2.3734201929822203
2015-07-20,0.018901497411722756,2.262120776357671,68.21257091180148,0.075,4.201534827484834
2015-07-21,-0.009994752252871497,1.5751931854332581,62.59468742826707,0.0434782608695652,3.7101376520048905
2015-07-22,-0.04229444741873811,-0.4168530226618608,47.29200141428476,-0.0085470085470085,3.3635825915910647
2015-07-23,-0.0004791327225751596,-0.38769632825625017,47.47833512174813,0.0784313725490196,3.9015406250074323
2015-07-24,-0.005273282030256232,-0.5735926637962099,47.070314788816574,0.074074074074074,-0.9704372317110217
2015-07-27,-0.013895606425702756,-1.0984187171729787,44.59659086177752,0.0,1.5686052737912917
2015-07-28,0.004968640668778335,-0.8494262535876189,51.65237911037458,0.0,1.5064884047536764
2015-07-29,-0.00316095809274497,-0.9212097174880909,56.517846277115275,0.3157894736842105,2.0812751126662814
2015-07-30,-0.005041019677063496,-1.031849420810445,47.70319239487817,0.0833333333333333,3.599079814496496
2015-07-31,-0.008743972981679171,-1.2482163867789633,38.21622179400632,0.1111111111111111,0.5700201136096898
2015-08-03,-0.023577913679029283,-1.8409453682745665,33.17692327798426,0.0222222222222222,2.3196336749878106
2015-08-04,-0.032083780275518725,-2.326155668136731,24.51884235219103,0.0,1.5628913165191918
2015-08-05,0.0066294749357072025,-1.8581624372416623,21.462821347632087,0.1206896551724138,2.108502899602916
2015-08-06,-0.0023397313286007693,-1.7350272875749926,17.261681729458317,0.037037037037037,0.38314726166121266
2015-08-07,0.003387475116498173,-1.4788132181739873,8.769315380715184,-0.0714285714285714,-0.6734194436565681
2015-08-10,0.03635737629044433,-0.6200776593323556,25.969514701364204,0.1481481481481481,4.810479729427421
2015-08-11,-0.05203811349784404,-1.5752316872247973,25.200857149489565,0.0,3.2165521716609344
2015-08-12,0.015419861052424988,-1.1399510041091254,30.426207240562547,0.0784313725490196,1.4443002972525258
2015-08-13,-0.0007809441301794839,-1.0475325056336893,31.12637571592616,0.0238095238095238,2.8317356117129235
2015-08-14,0.007034276907784909,-0.8233520784828118,35.72327822475178,0.0,-0.29324479520156277
2015-08-17,0.01034843920617834,-0.5353902103268448,37.27497913155602,0.1363636363636363,5.550532388363234
2015-08-18,-0.005633355901899728,-0.6184856051639308,36.86767746326023,0.0526315789473684,2.2483498708177105
2015-08-19,-0.012789682403433478,-0.902097867448016,35.613769481562926,0.2083333333333333,5.252182359982309
